timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1640861770332,179,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-5,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.d0a0df370df17048070854a064126b9cc54e.9270fd52.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_d0a0df370df17048070854a064126b9cc54e9270fd52_F8Uu6nnu_,179,0,129
1640861770511,51,GET All Activities-2,200,OK,Endurance Test 1-5,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_d0a0df370df17048070854a064126b9cc54e9270fd52_F8Uu6nnu_,51,0,0
1640861770543,27,Post All Activities,307,Temporary Redirect,Endurance Test 1-7,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,27,0,0
1640861770545,25,Post All Activities,307,Temporary Redirect,Endurance Test 1-10,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,25,0,0
1640861770571,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-10,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770571,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-7,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770571,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-10,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770571,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-7,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770353,222,GET All Activities,200,OK,Endurance Test 1-2,text,true,,4389,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_4271345f08b5e047ef08e8b043ca03ae6f5e9270fd59_6IXMc2fb_,26,0,0
1640861770353,26,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-2,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,26,0,0
1640861770380,141,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-2,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.4271345f08b5e047ef08e8b043ca03ae6f5e.9270fd59.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_4271345f08b5e047ef08e8b043ca03ae6f5e9270fd59_6IXMc2fb_,141,0,90
1640861770521,54,GET All Activities-2,200,OK,Endurance Test 1-2,text,true,,3130,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_4271345f08b5e047ef08e8b043ca03ae6f5e9270fd59_6IXMc2fb_,54,0,0
1640861770361,215,GET All Activities,200,OK,Endurance Test 1-3,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_7e6ba52d068b5047b90b42e0619ac64300879270fd5b_aiNoLlCp_,46,0,0
1640861770361,46,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-3,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,46,0,0
1640861770407,91,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-3,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.7e6ba52d068b5047b90b42e0619ac6430087.9270fd5b.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_7e6ba52d068b5047b90b42e0619ac64300879270fd5b_aiNoLlCp_,91,0,64
1640861770498,78,GET All Activities-2,200,OK,Endurance Test 1-3,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_7e6ba52d068b5047b90b42e0619ac64300879270fd5b_aiNoLlCp_,78,0,0
1640861770301,283,GET All Activities,200,OK,Endurance Test 1-1,text,true,,4389,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_fa628bde0227e041fc0afeb0880e35bd61f89270fd59_kLDFVsmL_,48,0,0
1640861770301,48,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-1,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,48,0,0
1640861770349,163,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-1,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.fa628bde0227e041fc0afeb0880e35bd61f8.9270fd59.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_fa628bde0227e041fc0afeb0880e35bd61f89270fd59_kLDFVsmL_,163,0,115
1640861770512,72,GET All Activities-2,200,OK,Endurance Test 1-1,text,true,,3130,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_fa628bde0227e041fc0afeb0880e35bd61f89270fd59_kLDFVsmL_,72,0,0
1640861770562,28,Post All Activities,307,Temporary Redirect,Endurance Test 1-5,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,28,0,0
1640861770590,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-5,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770590,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-5,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770311,286,GET All Activities,200,OK,Endurance Test 1-9,text,true,,4389,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_a53364c403a7b04cf50a6ab05b38f7e0ef3f9270fd59_unVlgPsi_,46,0,0
1640861770311,46,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-9,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,46,0,0
1640861770357,162,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-9,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.a53364c403a7b04cf50a6ab05b38f7e0ef3f.9270fd59.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_a53364c403a7b04cf50a6ab05b38f7e0ef3f9270fd59_unVlgPsi_,162,0,110
1640861770519,78,GET All Activities-2,200,OK,Endurance Test 1-9,text,true,,3130,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_a53364c403a7b04cf50a6ab05b38f7e0ef3f9270fd59_unVlgPsi_,78,0,0
1640861770575,28,Post All Activities,307,Temporary Redirect,Endurance Test 1-2,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,28,0,0
1640861770603,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-2,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770604,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-2,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770576,46,Post All Activities,307,Temporary Redirect,Endurance Test 1-3,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,46,0,0
1640861770622,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-3,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770623,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-3,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770584,49,Post All Activities,307,Temporary Redirect,Endurance Test 1-1,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,49,0,0
1640861770634,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-1,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770634,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-1,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770598,51,Post All Activities,307,Temporary Redirect,Endurance Test 1-9,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,51,0,0
1640861770650,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-9,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770650,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-9,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770537,207,GET All Activities,200,OK,Endurance Test 1-6,text,true,,4359,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_9a049ff5069060417608c8301e3d9d4cad2e9270fd59_w27R8RpD_,27,0,0
1640861770537,27,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-6,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,27,0,0
1640861770565,126,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-6,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.9a049ff5069060417608c8301e3d9d4cad2e.9270fd59.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_9a049ff5069060417608c8301e3d9d4cad2e9270fd59_w27R8RpD_,126,0,79
1640861770691,53,GET All Activities-2,200,OK,Endurance Test 1-6,text,true,,3100,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_9a049ff5069060417608c8301e3d9d4cad2e9270fd59_w27R8RpD_,53,0,0
1640861770744,30,Post All Activities,307,Temporary Redirect,Endurance Test 1-6,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,30,0,0
1640861770774,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-6,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770774,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-6,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770538,242,GET All Activities,200,OK,Endurance Test 1-8,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_a4d7993805d5f04a2c0ae080d41572ffd4fd9270fd4b_OmriMsLm_,28,0,0
1640861770538,28,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-8,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,28,0,0
1640861770566,161,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-8,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.a4d7993805d5f04a2c0ae080d41572ffd4fd.9270fd4b.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_a4d7993805d5f04a2c0ae080d41572ffd4fd9270fd4b_OmriMsLm_,161,0,106
1640861770727,53,GET All Activities-2,200,OK,Endurance Test 1-8,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_a4d7993805d5f04a2c0ae080d41572ffd4fd9270fd4b_OmriMsLm_,53,0,0
1640861770572,214,GET All Activities,200,OK,Endurance Test 1-7,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_7752664f0ce0304f3d0a55f06b41e98a4e7a9270fd52_EtZr6Vg4_,27,0,0
1640861770572,27,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-7,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,27,0,0
1640861770600,134,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-7,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.7752664f0ce0304f3d0a55f06b41e98a4e7a.9270fd52.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_7752664f0ce0304f3d0a55f06b41e98a4e7a9270fd52_EtZr6Vg4_,134,0,105
1640861770734,52,GET All Activities-2,200,OK,Endurance Test 1-7,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_7752664f0ce0304f3d0a55f06b41e98a4e7a9270fd52_EtZr6Vg4_,52,0,0
1640861770605,186,GET All Activities,200,OK,Endurance Test 1-2,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_38e359300203c04d3e08a910c3c94a8c84129270fd52_9R6KZSDe_,29,0,0
1640861770605,29,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-2,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,29,0,0
1640861770635,104,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-2,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.38e359300203c04d3e08a910c3c94a8c8412.9270fd52.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_38e359300203c04d3e08a910c3c94a8c84129270fd52_9R6KZSDe_,104,0,76
1640861770739,52,GET All Activities-2,200,OK,Endurance Test 1-2,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_38e359300203c04d3e08a910c3c94a8c84129270fd52_9R6KZSDe_,52,0,0
1640861770555,238,GET All Activities,200,OK,Endurance Test 1-4,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_61301fc402702048480b41d0129a9a4a71969270fd59_7uuwGu1X_,27,0,0
1640861770555,27,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-4,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,27,0,0
1640861770583,161,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-4,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.61301fc402702048480b41d0129a9a4a7196.9270fd59.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_61301fc402702048480b41d0129a9a4a71969270fd59_7uuwGu1X_,161,0,111
1640861770744,49,GET All Activities-2,200,OK,Endurance Test 1-4,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_61301fc402702048480b41d0129a9a4a71969270fd59_7uuwGu1X_,49,0,0
1640861770591,212,GET All Activities,200,OK,Endurance Test 1-5,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_b7018e0702cc604d51084ff02c7287a621ec9270fd4b_0RsIntwz_,31,0,0
